,tweet_id,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,top_prediction,top_prediction_confidence,top_prediction_is_dog,second_prediction,second_prediction_confidence,second_prediction_is_dog,third_prediction,third_prediction_confidence,third_prediction_is_dog
972,710283270106132480,11,10,Gunner,None,None,None,None,Shih-Tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan_terrier,0.00897428,True
973,710272297844797440,11,10,infuriating,None,None,None,None,Old_English_sheepdog,0.586307,True,wire-haired_fox_terrier,0.118622,True,Lakeland_terrier,0.106806,True
974,710269109699739648,13,10,None,None,None,None,None,pug,0.415495,True,German_shepherd,0.17815699999999998,True,Labrador_retriever,0.100202,True
975,710153181850935296,11,10,Lacy,None,None,None,None,cowboy_hat,0.979053,False,sombrero,0.0106825,False,cocker_spaniel,0.00271296,True
976,710140971284037632,8,10,Tater,None,None,None,None,Pekinese,0.95317,True,papillon,0.0195169,True,Japanese_spaniel,0.00582051,True
977,710117014656950272,11,10,None,None,None,pupper,None,toy_poodle,0.802092,True,miniature_poodle,0.111647,True,cocker_spaniel,0.0628662,True
978,709918798883774466,12,10,Watson,None,None,None,None,Pembroke,0.956222,True,Cardigan,0.0207273,True,Chihuahua,0.00791218,True
979,709901256215666688,12,10,None,None,None,None,None,bib,0.998814,False,handkerchief,0.000511773,False,umbrella,0.000224477,False
980,709852847387627521,12,10,None,None,None,None,None,Chihuahua,0.945629,True,Pomeranian,0.0192036,True,West_Highland_white_terrier,0.0101342,True
981,709566166965075968,12,10,Olaf,None,None,None,None,chow,0.999837,True,Tibetan_mastiff,0.000116907,True,Australian_terrier,1.13384e-05,True
982,709556954897764353,12,10,Cecil,None,None,None,None,golden_retriever,0.790026,True,kuvasz,0.105031,True,Labrador_retriever,0.0870512,True
983,709519240576036864,9,10,Vince,None,None,None,None,cocker_spaniel,0.414982,True,Newfoundland,0.225482,True,flat-coated_retriever,0.196789,True
984,709449600415961088,10,10,Karma,None,None,None,None,Maltese_dog,0.780187,True,Dandie_Dinmont,0.07442869999999999,True,Norfolk_terrier,0.033776199999999985,True
985,709409458133323776,8,10,Billy,None,None,None,None,Shetland_sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True
986,709225125749587968,11,10,Walker,None,None,None,None,Labrador_retriever,0.271109,True,Pomeranian,0.15048699999999998,True,golden_retriever,0.145578,True
987,709207347839836162,11,10,Penny,None,None,None,None,Chihuahua,0.948323,True,Italian_greyhound,0.0177303,True,quilt,0.016687900000000002,False
988,709198395643068416,45,50,None,None,None,None,None,borzoi,0.490783,True,wire-haired_fox_terrier,0.0835133,True,English_setter,0.0831843,True
989,709158332880297985,10,10,Rodney,None,None,None,None,Siberian_husky,0.212957,True,Eskimo_dog,0.178887,True,Labrador_retriever,0.174218,True
990,709042156699303936,9,10,Klevin,None,None,None,None,hotdog,0.8265790000000001,False,Rottweiler,0.0681793,True,Labrador_retriever,0.0492179,True
991,708845821941387268,9,10,None,None,None,pupper,None,schipperke,0.74564,True,kelpie,0.167853,True,Boston_bull,0.0147629,True
992,708834316713893888,10,10,Malikai,None,None,None,None,Eskimo_dog,0.283945,True,giant_panda,0.218252,False,malamute,0.180401,True
993,708810915978854401,10,10,Mister,None,None,None,None,golden_retriever,0.976139,True,Labrador_retriever,0.0163009,True,Norfolk_terrier,0.00187137,True
994,708738143638450176,11,10,Coco,None,None,None,None,Pomeranian,0.933457,True,Samoyed,0.05722080000000001,True,West_Highland_white_terrier,0.000904151,True
995,708711088997666817,11,10,Smokey,None,None,None,None,tennis_ball,0.912961,False,German_short-haired_pointer,0.0526946,True,Labrador_retriever,0.0184774,True
996,708479650088034305,13,10,Bear,None,None,None,None,Shih-Tzu,0.218479,True,Lhasa,0.201966,True,Norfolk_terrier,0.165225,True
997,708469915515297792,11,10,Bobble,None,None,None,None,Chihuahua,0.748163,True,toy_terrier,0.127717,True,Pembroke,0.042141000000000005,True
998,708356463048204288,10,10,Oliver,None,None,None,None,pug,0.871283,True,French_bulldog,0.04182,True,bath_towel,0.015228,False
999,708349470027751425,11,10,River,None,None,None,None,muzzle,0.24389,False,basenji,0.187158,True,Boston_bull,0.092727,True
1000,708149363256774660,10,10,Jebberson,None,None,None,None,Cardigan,0.350993,True,basset,0.164555,True,toy_terrier,0.0804836,True
1001,708130923141795840,11,10,None,None,None,None,None,French_bulldog,0.710354,True,Chihuahua,0.262302,True,Cardigan,0.00690382,True
1002,708119489313951744,9,10,Cooper,None,None,None,None,Norwich_terrier,0.264483,True,Norfolk_terrier,0.258786,True,chow,0.0968987,True
1003,708109389455101952,10,10,Remington,None,None,None,None,Staffordshire_bullterrier,0.5161060000000001,True,American_Staffordshire_terrier,0.236075,True,kelpie,0.0697495,True
1004,708026248782585858,13,10,None,None,None,None,None,malinois,0.7864680000000001,True,Chesapeake_Bay_retriever,0.0689789,True,Siamese_cat,0.029304400000000005,False
1005,707995814724026368,12,10,Farfle,None,None,None,None,agama,0.172087,False,Gila_monster,0.126978,False,lumbermill,0.0504,False
1006,707969809498152960,11,10,Rufus,None,None,None,None,toy_poodle,0.908491,True,miniature_poodle,0.0826516,True,teddy,0.00578613,False
1007,707776935007539200,11,10,Sadie,None,None,None,None,miniature_pinscher,0.890426,True,toy_terrier,0.0513347,True,Chihuahua,0.0180153,True
1008,707741517457260545,10,10,None,None,None,None,None,whippet,0.738371,True,Italian_greyhound,0.191789,True,American_Staffordshire_terrier,0.0201257,True
1009,707693576495472641,7,10,Jiminus,None,None,None,None,bathtub,0.499525,False,tub,0.4880140000000001,False,washbasin,0.00929825,False
1010,707610948723478529,12,10,Harper,None,None,None,None,golden_retriever,0.383223,True,cocker_spaniel,0.16593,True,Chesapeake_Bay_retriever,0.118199,True
1011,707420581654872064,4,10,Keurig,None,None,None,None,ram,0.518215,False,kuvasz,0.149391,True,Great_Pyrenees,0.106003,True
1012,707411934438625280,11,10,None,None,None,pupper,None,Lakeland_terrier,0.7382770000000001,True,Airedale,0.0285149,True,giant_schnauzer,0.0248763,True
1013,707387676719185920,10,10,Clarkus,None,None,None,None,Chihuahua,0.888468,True,Italian_greyhound,0.0886346,True,toy_terrier,0.0159383,True
1014,707377100785885184,9,10,None,None,None,None,None,golden_retriever,0.637225,True,bloodhound,0.0945421,True,cocker_spaniel,0.0697971,True
1015,707315916783140866,10,10,Finnegus,None,None,pupper,None,Bernese_mountain_dog,0.979235,True,Shetland_sheepdog,0.0110368,True,Appenzeller,0.00397111,True
1016,707297311098011648,10,10,Cassie,None,None,None,None,Blenheim_spaniel,0.370717,True,Shih-Tzu,0.201566,True,black-footed_ferret,0.101559,False
1017,707059547140169728,11,10,Cupcake,None,None,None,None,Samoyed,0.8973120000000001,True,Great_Pyrenees,0.0391802,True,kuvasz,0.019516,True
1018,707038192327901184,10,10,Kathmandu,None,None,None,None,pug,0.642426,True,llama,0.0573062,False,French_bulldog,0.0541865,True
1019,707021089608753152,12,10,Tucker,None,None,None,None,cocker_spaniel,0.559658,True,golden_retriever,0.314673,True,Pekinese,0.0666717,True
1020,707014260413456384,11,10,Ellie,None,None,None,None,Chihuahua,0.58378,True,Italian_greyhound,0.129683,True,toy_terrier,0.08915269999999999,True
1021,706901761596989440,3,10,Elliot,None,None,None,None,wild_boar,0.859499,False,hog,0.12898099999999998,False,warthog,0.0113178,False
1022,706681918348251136,12,10,Katie,None,None,None,None,toy_poodle,0.717584,True,miniature_poodle,0.15143299999999998,True,Norwich_terrier,0.047087,True
1023,706644897839910912,9,10,Shadow,None,None,None,None,space_heater,0.137871,False,Chihuahua,0.132928,True,cougar,0.113866,False
1024,706593038911545345,10,10,None,None,None,None,None,four-poster,0.6964229999999999,False,quilt,0.189312,False,pillow,0.029408799999999995,False
1025,706538006853918722,11,10,Oliver,None,None,None,None,chow,0.541794,True,Pembroke,0.0949184,True,Pomeranian,0.08543939999999997,True
1026,706516534877929472,12,10,None,None,None,None,None,golden_retriever,0.7726850000000001,True,Labrador_retriever,0.0716653,True,golfcart,0.0209931,False
1027,706346369204748288,12,10,Koda,None,None,None,None,Tibetan_mastiff,0.956462,True,Rottweiler,0.0253809,True,Appenzeller,0.00867921,True
1028,706310011488698368,12,10,None,None,None,pupper,None,Pembroke,0.6981649999999999,True,Chihuahua,0.105834,True,bloodhound,0.0620304,True
1029,706291001778950144,11,10,None,None,None,None,None,Border_terrier,0.587101,True,bull_mastiff,0.16408699999999998,True,Staffordshire_bullterrier,0.105011,True
1030,706265994973601792,11,10,Kara,None,None,None,None,papillon,0.743715,True,Pekinese,0.114042,True,Saint_Bernard,0.0477152,True
1031,706166467411222528,7,10,Dexter,None,None,None,None,Samoyed,0.430418,True,kuvasz,0.2796,True,Great_Pyrenees,0.11748,True
1032,705975130514706432,10,10,Adele,None,None,pupper,None,Staffordshire_bullterrier,0.5877640000000001,True,American_Staffordshire_terrier,0.281429,True,bull_mastiff,0.0947981,True
1033,705970349788291072,12,10,Lucy,None,None,None,None,golden_retriever,0.776346,True,Labrador_retriever,0.112413,True,chow,0.0369529,True
1034,705898680587526145,10,10,Max,None,None,None,None,collie,0.808276,True,Border_collie,0.059437,True,groenendael,0.0267203,True
1035,705786532653883392,11,10,None,None,None,pupper,None,web_site,0.550294,False,Labrador_retriever,0.14849600000000002,True,golden_retriever,0.148482,True
1036,705591895322394625,11,10,None,None,None,None,None,basenji,0.877207,True,Italian_greyhound,0.0478542,True,miniature_pinscher,0.0356381,True
1037,705475953783398401,12,10,Zara,None,None,None,None,golden_retriever,0.908784,True,Labrador_retriever,0.0303612,True,tennis_ball,0.00499562,False
1038,705442520700944385,12,10,Cooper,None,None,None,None,Great_Pyrenees,0.309106,True,kuvasz,0.224556,True,seat_belt,0.2021,False
1039,705428427625635840,11,10,Ambrose,None,None,pupper,None,Chihuahua,0.774792,True,quilt,0.0730794,False,Pembroke,0.0223651,True
1040,705239209544720384,11,10,Jimothy,None,None,None,None,Chihuahua,0.15795,True,toy_terrier,0.0899203,True,Mexican_hairless,0.0632245,True
1041,705223444686888960,9,10,Bode,None,None,None,None,Egyptian_cat,0.0905082,False,Chesapeake_Bay_retriever,0.0773733,True,Mexican_hairless,0.0494715,True
1042,705102439679201280,10,10,Terrenth,None,None,None,None,collie,0.457672,True,chow,0.27910100000000004,True,Pomeranian,0.07692230000000001,True
1043,705066031337840642,12,10,Reese,None,None,None,None,Airedale,0.868658,True,Irish_terrier,0.0275871,True,otterhound,0.0253236,True
1044,704871453724954624,12,10,None,None,None,None,None,Norfolk_terrier,0.689504,True,soft-coated_wheaten_terrier,0.10148,True,Norwich_terrier,0.0557785,True
1045,704859558691414016,10,10,a,None,None,pupper,None,pug,0.284428,True,teddy,0.156339,False,mitten,0.138915,False
1046,704847917308362754,12,10,None,None,None,None,None,golden_retriever,0.85724,True,Labrador_retriever,0.13546,True,Tibetan_mastiff,0.00190332,True
1047,704819833553219584,7,10,Chesterson,None,None,None,None,guinea_pig,0.994776,False,hamster,0.00406879,False,wood_rabbit,0.000205869,False
1048,704761120771465216,13,10,None,None,None,pupper,None,Siamese_cat,0.202294,False,Chihuahua,0.100418,True,basenji,0.07209650000000001,True
1049,704499785726889984,12,10,None,None,None,None,None,Chihuahua,0.376541,True,Siamese_cat,0.0980571,False,Labrador_retriever,0.08521089999999999,True
1050,704480331685040129,11,10,Lucia,None,None,None,None,Samoyed,0.979206,True,Pomeranian,0.0071854,True,Arctic_fox,0.00643809,False
1051,704364645503647744,12,10,Bisquick,None,None,None,None,Pembroke,0.980695,True,Cardigan,0.0185044,True,Chihuahua,0.000215293,True
1052,704347321748819968,10,10,Ralphson,None,None,pupper,None,teddy,0.23337800000000006,False,feather_boa,0.0884744,False,Brittany_spaniel,0.0829173,True
1053,704113298707505153,8,10,Stanley,None,None,None,None,otter,0.945537,False,mink,0.0182311,False,sea_lion,0.0158608,False
1054,704054845121142784,60,50,a,None,None,None,None,Great_Pyrenees,0.6679390000000001,True,kuvasz,0.228764,True,golden_retriever,0.043885400000000005,True
1055,703774238772166656,10,10,None,None,None,None,None,Labrador_retriever,0.990119,True,Chesapeake_Bay_retriever,0.00802558,True,curly-coated_retriever,0.00124229,True
1056,703769065844768768,10,10,None,None,None,None,None,boxer,0.838994,True,Greater_Swiss_Mountain_dog,0.0888003,True,bull_mastiff,0.0316839,True
1057,703631701117943808,11,10,Bella,None,None,None,None,window_shade,0.909533,False,window_screen,0.0114266,False,brass,0.0088821,False
1058,703611486317502464,10,10,Scooter,None,None,pupper,None,Pembroke,0.756441,True,basenji,0.126621,True,Cardigan,0.08011669999999999,True
1059,703425003149250560,9,10,None,None,None,None,None,miniature_pinscher,0.292866,True,sleeping_bag,0.142122,False,Italian_greyhound,0.070849,True
1060,703407252292673536,10,10,None,None,None,pupper,None,doormat,0.201058,False,turnstile,0.0885832,False,carton,0.0829238,False
1061,703382836347330562,12,10,Charlie,None,None,None,None,golden_retriever,0.945664,True,standard_poodle,0.014392,True,Tibetan_mastiff,0.0120217,True
1062,703356393781329922,9,10,Socks,None,None,None,None,Border_collie,0.894842,True,collie,0.0973637,True,English_springer,0.00303674,True
1063,703268521220972544,12,10,None,None,None,pupper,None,wool,0.5254340000000001,False,fur_coat,0.236391,False,kuvasz,0.038243,True
1064,703079050210877440,11,10,a,None,None,None,None,Pembroke,0.778503,True,Shetland_sheepdog,0.0938339,True,Cardigan,0.060296400000000014,True
1065,703041949650034688,10,10,an,None,None,None,None,hippopotamus,0.581403,False,doormat,0.152445,False,sea_lion,0.0263643,False
1066,702932127499816960,6,10,Chip,None,None,None,None,wallaby,0.41071,False,wombat,0.239332,False,beaver,0.149605,False
1067,702684942141153280,11,10,Lucy,None,None,None,None,golden_retriever,0.514085,True,Chesapeake_Bay_retriever,0.173224,True,Brittany_spaniel,0.118384,True
1068,702671118226825216,10,10,Rambo,None,None,None,None,bloodhound,0.381227,True,Sussex_spaniel,0.212017,True,clumber,0.128622,True
1069,702598099714314240,11,10,Sansa,None,None,pupper,None,kelpie,0.219179,True,badger,0.13358399999999998,False,Siamese_cat,0.07443999999999999,False
1070,702539513671897089,12,10,a,None,None,None,None,Pomeranian,0.714367,True,Shih-Tzu,0.0405741,True,silky_terrier,0.032510500000000005,True
1071,702321140488925184,12,10,None,None,None,None,None,West_Highland_white_terrier,0.769159,True,Scotch_terrier,0.0643688,True,Old_English_sheepdog,0.0437634,True
1072,702276748847800320,11,10,None,None,None,None,None,Boston_bull,0.697303,True,French_bulldog,0.239015,True,American_Staffordshire_terrier,0.0198381,True
1073,702217446468493312,9,10,None,None,None,None,None,golden_retriever,0.242419,True,chow,0.2268,True,cocker_spaniel,0.194086,True
1074,701981390485725185,12,10,Fiji,None,None,None,None,Pomeranian,0.491022,True,weasel,0.130879,False,Yorkshire_terrier,0.099241,True
1075,701952816642965504,11,10,Rilo,None,None,None,None,toy_poodle,0.33170700000000003,True,miniature_poodle,0.272485,True,standard_poodle,0.169415,True
1076,701889187134500865,11,10,Bilbo,None,None,None,None,French_bulldog,0.902856,True,Staffordshire_bullterrier,0.0226341,True,soap_dispenser,0.011973200000000002,False
1077,701601587219795968,10,10,Coopson,None,None,None,None,Chihuahua,0.993661,True,Pembroke,0.00150487,True,toy_terrier,0.0008666069999999999,True
1078,701570477911896070,9,10,Yoda,None,None,None,None,Yorkshire_terrier,0.90799,True,silky_terrier,0.07688289999999999,True,Australian_terrier,0.00847276,True
1079,701545186879471618,10,10,Millie,None,None,pupper,None,Border_collie,0.280893,True,Cardigan,0.11255,True,toy_terrier,0.0533172,True
1080,701214700881756160,12,10,None,None,None,None,None,Chihuahua,0.615163,True,Pembroke,0.15950899999999998,True,basenji,0.08446569999999999,True
1081,700890391244103680,11,10,Chet,None,None,None,None,white_wolf,0.16656300000000002,False,schipperke,0.122356,True,West_Highland_white_terrier,0.119247,True
1082,700864154249383937,12,10,a,None,None,pupper,None,kuvasz,0.8058569999999999,True,Great_Pyrenees,0.187272,True,Samoyed,0.0034909,True
1083,700847567345688576,10,10,Crouton,None,None,None,None,Rhodesian_ridgeback,0.252514,True,redbone,0.153005,True,whippet,0.135199,True
1084,700796979434098688,7,10,Daniel,None,None,None,None,tailed_frog,0.652712,False,tree_frog,0.280212,False,bullfrog,0.0401775,False
1085,700747788515020802,11,10,very,None,None,None,None,Great_Pyrenees,0.481333,True,Samoyed,0.311769,True,Maltese_dog,0.0749621,True
1086,700518061187723268,10,10,Vincent,None,None,None,None,American_Staffordshire_terrier,0.569501,True,Staffordshire_bullterrier,0.211308,True,Chihuahua,0.12183900000000003,True
1087,700505138482569216,12,10,Kaia,None,None,None,None,bath_towel,0.449684,False,Norwegian_elkhound,0.160205,True,Great_Dane,0.0486658,True
1088,700462010979500032,6,10,Murphy,None,None,None,None,hamster,0.678651,False,Pomeranian,0.110268,True,Angora,0.104139,False
1089,700167517596164096,10,10,Dotsy,None,None,None,None,beagle,0.16258499999999998,True,Pembroke,0.120481,True,Siberian_husky,0.110284,True
1090,700151421916807169,11,10,None,None,None,pupper,None,tennis_ball,0.328236,False,Italian_greyhound,0.17683800000000002,True,Staffordshire_bullterrier,0.13408,True
1091,700143752053182464,10,10,None,None,None,pupper,None,golden_retriever,0.53246,True,crossword_puzzle,0.103796,False,binder,0.100371,False
1092,700062718104104960,6,10,Eazy,None,None,None,None,hummingbird,0.180998,False,peacock,0.135179,False,eel,0.07537100000000001,False
1093,700029284593901568,10,10,Coops,None,None,None,None,West_Highland_white_terrier,0.726571,True,Maltese_dog,0.176828,True,Dandie_Dinmont,0.07013380000000001,True
1094,700002074055016451,9,10,Thumas,None,None,None,None,Chihuahua,0.369488,True,schipperke,0.243367,True,pug,0.161614,True
1095,699801817392291840,11,10,Cooper,None,None,pupper,None,golden_retriever,0.808978,True,Irish_setter,0.0424281,True,Labrador_retriever,0.0235364,True
1096,699788877217865730,12,10,Nala,None,None,None,None,Border_terrier,0.35506,True,toy_poodle,0.169736,True,Norwegian_elkhound,0.0998837,True
1097,699779630832685056,10,10,None,None,None,None,None,malinois,0.706038,True,German_shepherd,0.165655,True,Great_Dane,0.0590475,True
1098,699775878809702401,11,10,Fillup,None,None,None,None,Dandie_Dinmont,0.271683,True,Old_English_sheepdog,0.164931,True,otterhound,0.105918,True
1099,699691744225525762,5,10,Dave,None,None,None,None,hippopotamus,0.982269,False,sea_lion,0.00629515,False,dugong,0.00576795,False
1100,699446877801091073,12,10,Archie,None,None,None,None,Pembroke,0.9694,True,Cardigan,0.0260588,True,Chihuahua,0.00350547,True
1101,699434518667751424,12,10,None,None,None,pupper,None,golden_retriever,0.836572,True,kuvasz,0.105946,True,Labrador_retriever,0.025143900000000004,True
1102,699423671849451520,10,10,None,None,None,None,None,pug,0.99786,True,French_bulldog,0.00182486,True,bull_mastiff,0.00029894,True
1103,699413908797464576,11,10,Miley,None,None,None,None,Samoyed,0.517479,True,malamute,0.155935,True,Eskimo_dog,0.0950009,True
1104,699370870310113280,11,10,Calbert,None,None,None,None,cairn,0.337557,True,Chihuahua,0.20913,True,Border_terrier,0.136946,True
1105,699323444782047232,10,10,None,None,None,None,None,Labrador_retriever,0.309696,True,doormat,0.3037,False,sliding_door,0.077266,False
1106,699088579889332224,3,10,Charl,None,None,None,None,mousetrap,0.456186,False,banded_gecko,0.258677,False,common_iguana,0.0617826,False
1107,699079609774645248,8,10,Reagan,None,None,None,None,schipperke,0.667324,True,Chesapeake_Bay_retriever,0.11955,True,kelpie,0.0975995,True
1108,699072405256409088,12,10,None,None,None,None,None,Shih-Tzu,0.599587,True,Pekinese,0.213069,True,Maltese_dog,0.154293,True
1109,699036661657767936,13,10,None,None,None,pupper,None,Chihuahua,0.222943,True,toyshop,0.179938,False,Weimaraner,0.16303299999999998,True
1110,698989035503689728,13,10,Oliver,None,None,None,None,Norfolk_terrier,0.24634,True,Irish_terrier,0.243349,True,golden_retriever,0.085871,True
1111,698953797952008193,11,10,CeCe,None,None,None,None,Italian_greyhound,0.382378,True,redbone,0.102255,True,shower_cap,0.0768337,False
1112,698907974262222848,10,10,None,None,None,None,None,German_short-haired_pointer,0.983131,True,bluetick,0.00555772,True,curly-coated_retriever,0.00332221,True
1113,698710712454139905,10,10,Cuddles,None,None,None,None,Samoyed,0.329895,True,shoji,0.165772,False,prison,0.103596,False
1114,698703483621523456,7,10,Rusty,None,None,None,None,Brittany_spaniel,0.931963,True,Welsh_springer_spaniel,0.0306949,True,beagle,0.0128961,True
1115,698635131305795584,12,10,None,None,None,None,None,Samoyed,0.15846400000000002,True,kuvasz,0.0894025,True,West_Highland_white_terrier,0.0250373,True
1116,698549713696649216,9,10,Claude,None,None,None,None,French_bulldog,0.998544,True,Boston_bull,0.00140394,True,boxer,2.322e-05,True
1117,698355670425473025,10,10,Jessiga,None,None,None,None,pug,0.990191,True,Pekinese,0.00279854,True,sunglasses,0.00130952,False
1118,698342080612007937,11,10,Maximus,None,None,None,None,boxer,0.8830479999999999,True,Saint_Bernard,0.030579400000000007,True,Staffordshire_bullterrier,0.0129941,True
1119,698262614669991936,11,10,Franklin,None,None,None,None,Italian_greyhound,0.107948,True,basset,0.07522999999999999,True,Staffordshire_bullterrier,0.06943610000000001,True
1120,698195409219559425,9,10,Beau,None,None,None,None,Labrador_retriever,0.64369,True,American_Staffordshire_terrier,0.102684,True,dalmatian,0.050007800000000005,True
1121,698178924120031232,10,10,Lily,None,None,None,None,Chesapeake_Bay_retriever,0.351868,True,malinois,0.207753,True,Labrador_retriever,0.154606,True
1122,697995514407682048,11,10,None,None,None,None,None,Staffordshire_bullterrier,0.280222,True,Boston_bull,0.161478,True,American_Staffordshire_terrier,0.126884,True
1123,697990423684476929,11,10,Doug,None,None,None,None,Pembroke,0.984783,True,Cardigan,0.015018,True,Shetland_sheepdog,7.358600000000001e-05,True
1124,697943111201378304,10,10,Cassie,None,None,None,None,Great_Dane,0.126924,True,Greater_Swiss_Mountain_dog,0.110037,True,German_short-haired_pointer,0.090816,True
1125,697881462549430272,10,10,Carter,None,None,None,None,washbasin,0.176423,False,paper_towel,0.167462,False,toilet_tissue,0.0980291,False
1126,697616773278015490,11,10,None,None,None,pupper,None,Lhasa,0.521931,True,Shih-Tzu,0.403451,True,Tibetan_terrier,0.0399122,True
1127,697596423848730625,11,10,None,None,None,pupper,None,Shetland_sheepdog,0.621668,True,collie,0.366578,True,Pembroke,0.00769819,True
1128,697575480820686848,8,10,Ole,None,None,None,None,Siamese_cat,0.256698,False,whippet,0.119805,True,bull_mastiff,0.102595,True
1129,697482927769255936,11,10,Blipson,None,None,None,None,bath_towel,0.110587,False,Christmas_stocking,0.108573,False,weasel,0.105442,False
1130,697463031882764288,44,40,None,None,None,None,None,Labrador_retriever,0.999885,True,golden_retriever,9.75817e-05,True,pug,8.267760000000001e-06,True
1131,697270446429966336,10,10,Bentley,None,None,None,None,toy_poodle,0.880014,True,miniature_poodle,0.100136,True,Norfolk_terrier,0.00702706,True
1132,697259378236399616,8,10,getting,None,None,None,None,Great_Dane,0.999223,True,boxer,0.000186525,True,whippet,0.000151071,True
1133,697255105972801536,10,10,Charlie,None,None,None,None,Great_Dane,0.173989,True,malinois,0.165888,True,Doberman,0.11989,True
1134,697242256848379904,10,10,Oakley,None,None,None,None,grey_fox,0.236031,False,Siamese_cat,0.16579100000000002,False,Eskimo_dog,0.0635328,True
1135,696900204696625153,12,10,Rosie,None,None,None,None,Chihuahua,0.297735,True,Pembroke,0.266953,True,basenji,0.13681400000000002,True
1136,696894894812565505,9,10,None,None,None,None,None,Appenzeller,0.665628,True,beagle,0.104795,True,Greater_Swiss_Mountain_dog,0.067868,True
1137,696886256886657024,12,10,None,None,None,None,None,kuvasz,0.383941,True,golden_retriever,0.289085,True,dingo,0.0565481,False
1138,696877980375769088,9,10,Misty,None,None,pupper,None,space_heater,0.20687600000000006,False,spatula,0.12345,False,vacuum,0.119218,False
1139,696754882863349760,10,10,Reptar,None,None,None,None,weasel,0.13783199999999998,False,toy_poodle,0.0983781,True,Scottish_deerhound,0.0973967,True
1140,696713835009417216,9,10,Trevith,None,None,pupper,None,car_mirror,0.379797,False,Chesapeake_Bay_retriever,0.321589,True,vizsla,0.116931,True
1141,696488710901260288,12,10,None,None,None,None,None,briard,0.369063,True,Scotch_terrier,0.168204,True,giant_schnauzer,0.120553,True
1142,696405997980676096,7,10,Berb,None,None,None,None,borzoi,0.132845,True,Walker_hound,0.0860048,True,Great_Pyrenees,0.0655823,True
1143,695816827381944320,11,10,None,None,None,None,None,Pomeranian,0.382234,True,chow,0.208302,True,sunglasses,0.131328,False
1144,695794761660297217,13,10,Wyatt,None,None,None,None,Samoyed,0.962139,True,Arctic_fox,0.0305528,False,white_wolf,0.00148234,False
1145,695767669421768709,13,10,None,None,None,None,None,soft-coated_wheaten_terrier,0.805139,True,Lakeland_terrier,0.121662,True,Afghan_hound,0.0233025,True
1146,695629776980148225,8,10,Calvin,None,None,None,None,Old_English_sheepdog,0.693857,True,otterhound,0.232117,True,West_Highland_white_terrier,0.0128667,True
1147,695446424020918272,12,10,None,None,None,None,None,basenji,0.748904,True,Cardigan,0.121102,True,Pembroke,0.111767,True
1148,695409464418041856,10,10,Bob,None,None,None,None,pug,0.997445,True,bull_mastiff,0.00174855,True,Pekinese,0.00030440400000000004,True
1149,695314793360662529,10,10,Colin,None,None,None,None,Maltese_dog,0.678547,True,Lhasa,0.125046,True,Pekinese,0.048998800000000016,True
1150,695095422348574720,12,10,just,None,None,pupper,None,papillon,0.227784,True,Chihuahua,0.218128,True,Border_collie,0.0934574,True
1151,695074328191332352,11,10,Lorenzo,None,None,pupper,None,Shih-Tzu,0.5101060000000001,True,Tibetan_terrier,0.0719809,True,Lhasa,0.069231,True
1152,695064344191721472,4,10,None,None,None,None,None,seat_belt,0.522211,False,sunglasses,0.07755210000000001,False,ice_lolly,0.051774,False
1153,695051054296211456,6,10,Brian,None,None,None,None,Boston_bull,0.761454,True,pug,0.0753949,True,Chihuahua,0.0415978,True
1154,694905863685980160,10,10,Archie,None,None,None,None,bow_tie,0.4492680000000001,False,fur_coat,0.139099,False,black-footed_ferret,0.082232,False
1155,694669722378485760,12,10,Phil,None,None,None,None,beaver,0.457094,False,mongoose,0.228298,False,marmot,0.148309,False
1156,694356675654983680,10,10,None,None,None,pupper,None,hamster,0.429871,False,Pomeranian,0.144272,True,pretzel,0.12722,False
1157,694352839993344000,10,10,Oliviér,None,None,None,None,Australian_terrier,0.407886,True,Yorkshire_terrier,0.328173,True,silky_terrier,0.108404,True
1158,694329668942569472,9,10,Grady,None,None,pupper,None,boxer,0.99006,True,bull_mastiff,0.00743627,True,Saint_Bernard,0.00161729,True
1159,694206574471057408,10,10,None,None,None,None,None,Shih-Tzu,0.352547,True,toy_poodle,0.15572,True,Maltese_dog,0.116657,True
1160,694183373896572928,9,10,Lola,None,None,None,None,teddy,0.441499,False,Pekinese,0.08087000000000001,True,Shih-Tzu,0.0720988,True
1161,694001791655137281,11,10,Chester,None,None,None,None,Pembroke,0.769999,True,Cardigan,0.229228,True,Chihuahua,0.000246837,True
1162,693942351086120961,10,10,Kobe,None,None,None,None,groenendael,0.550796,True,Norwegian_elkhound,0.15477,True,schipperke,0.0808019,True
1163,693647888581312512,7,10,None,None,None,None,None,washbasin,0.272451,False,doormat,0.165871,False,bathtub,0.0663684,False
1164,693642232151285760,9,10,Freddery,None,None,None,None,Scottish_deerhound,0.111893,True,bluetick,0.0743018,True,German_short-haired_pointer,0.06700039999999999,True
1165,693629975228977152,12,10,None,None,None,pupper,None,pug,0.841987,True,French_bulldog,0.06979110000000001,True,Boston_bull,0.0387199,True
1166,693622659251335168,10,10,None,None,None,None,None,malamute,0.449298,True,Siberian_husky,0.385075,True,Eskimo_dog,0.163485,True
